#	Rosco 226 UV filter new		
w.length.1 transmittance.1  w.length.2 transmittance.2
190	0.9	190	0.6
191	0.4	191	0.3
192	0.2	192	0.1
193	0.3	193	0.1
194	0	194	-0.1
195	0.1	195	-0.2
196	0	196	-0.1
197	-0.1	197	0
198	-0.2	198	0.1
199	-0.1	199	0
200	0	200	0
201	-0.1	201	-0.1
202	-0.1	202	0
203	-0.1	203	-0.1
204	-0.1	204	-0.1
205	0	205	-0.1
206	0	206	0
207	0	207	0
208	-0.1	208	0
209	-0.1	209	0
210	-0.1	210	0
211	-0.1	211	0
212	-0.1	212	0
213	0	213	0
214	0	214	0
215	0	215	0
216	0	216	0
217	0	217	0
218	0	218	0
219	0	219	0
220	0	220	0
221	0	221	0
222	0	222	0
223	0	223	0
224	0	224	0
225	0	225	0
226	0	226	0
227	0	227	0
228	0	228	0
229	0	229	0
230	0	230	0
231	0	231	0
232	0	232	0
233	0	233	0
234	0	234	0
235	0	235	0
236	0	236	0
237	0	237	0
238	0	238	0
239	0	239	0
240	0	240	0
241	0	241	0
242	0	242	0
243	0	243	0
244	0	244	0
245	0	245	0
246	0	246	0
247	0	247	0
248	0	248	0
249	0	249	0
250	0	250	0
251	0	251	0
252	0	252	0
253	0	253	0
254	0	254	0
255	0	255	0
256	0	256	0
257	0	257	0
258	0	258	0
259	0	259	0
260	0	260	0
261	0	261	0
262	0	262	0
263	0	263	0
264	0	264	0
265	0	265	0
266	0	266	0
267	0	267	0
268	0	268	0
269	0	269	0
270	0	270	0
271	0	271	0
272	0	272	0
273	0	273	0
274	0	274	0
275	0	275	0
276	0	276	0
277	0	277	0
278	0	278	0
279	0	279	0
280	0	280	0
281	0	281	0
282	0	282	0
283	0	283	0
284	0	284	0
285	0	285	0
286	0	286	0
287	0	287	0
288	0	288	0
289	0	289	0
290	0	290	0
291	0	291	0
292	0	292	0
293	0	293	0
294	0	294	0
295	0	295	0
296	0	296	0
297	0	297	0
298	0	298	0
299	0	299	0
300	0	300	0
301	0	301	0
302	0	302	0
303	0	303	0
304	0	304	0
305	0	305	0
306	0	306	0
307	0	307	0
308	0	308	0
309	0	309	0
310	0	310	0
311	0	311	0
312	0	312	0
313	0	313	0
314	0	314	0
315	0	315	0
316	0	316	0
317	0	317	0
318	0	318	0
319	0	319	0
320	0	320	0
321	0	321	0
322	0	322	0
323	0	323	0
324	0	324	0
325	0	325	0
326	0	326	0
327	0	327	0
328	0	328	0
329	0	329	0
330	0	330	0
331	0	331	0
332	0	332	0
333	0	333	0
334	0	334	0
335	0	335	0
